Date;Open;High;Low;Close;Volume
2020.03.12;7667.70;7668.30;7626.70;7639.10;1335
2020.03.12;7637.70;7648.60;7625.30;7633.90;918
2020.03.12;7634.10;7664.40;7629.80;7639.30;1061
2020.03.12;7639.20;7708.80;7638.60;7692.70;1293
2020.03.12;7692.30;7725.60;7689.90;7706.20;1280
2020.03.12;7706.40;7765.10;7702.60;7763.40;1602
2020.03.12;7763.90;7764.10;7726.70;7733.90;1122
2020.03.12;7734.60;7743.10;7716.30;7719.70;1002
2020.03.12;7719.60;7721.70;7671.20;7672.80;1219
2020.03.12;7672.70;7717.20;7672.70;7699.10;1035
2020.03.12;7698.80;7723.20;7691.70;7711.10;904
2020.03.12;7711.40;7719.90;7662.30;7672.10;1249
2020.03.12;7672.60;7691.30;7670.10;7678.40;965
2020.03.12;7677.80;7695.80;7664.60;7668.60;1078
2020.03.12;7669.60;7696.10;7666.20;7676.40;1281
2020.03.12;7676.60;7729.80;7674.20;7719.20;1592
2020.03.12;7719.10;7735.60;7657.90;7658.40;1742
2020.03.12;7659.10;7666.40;7632.60;7642.70;1870
2020.03.12;7642.60;7686.40;7639.20;7686.40;1623
2020.03.12;7685.90;7721.10;7662.80;7675.40;3020
2020.03.12;7676.70;7707.70;7651.90;7652.40;2154
2020.03.12;7652.10;7674.10;7619.60;7619.80;1995
2020.03.12;7620.10;7647.60;7606.30;7627.40;2166
2020.03.12;7626.40;7626.80;7606.10;7608.20;1467
2020.03.12;7608.10;7617.70;7604.90;7606.30;1242
2020.03.12;7606.40;7619.90;7603.40;7609.30;979
2020.03.12;7609.10;7668.90;7608.80;7640.10;2180
2020.03.12;7637.90;7640.10;7613.20;7618.60;1683
2020.03.12;7617.60;7623.20;7604.30;7618.40;1359
2020.03.12;7618.10;7637.30;7607.10;7623.90;1308
2020.03.12;7623.80;7651.10;7619.90;7650.10;1139
2020.03.12;7650.30;7650.30;7611.40;7619.20;1346
2020.03.12;7619.40;7631.20;7605.60;7611.20;1396
2020.03.12;7611.30;7625.40;7608.30;7610.80;1165
2020.03.12;7610.70;7613.90;7603.40;7603.40;607
2020.03.12;7506.20;7506.60;7443.20;7443.20;1088
2020.03.12;7429.30;7575.10;7331.40;7566.90;3033
2020.03.12;7567.30;7568.30;7457.40;7522.90;4735
2020.03.12;7523.10;7595.70;7495.20;7540.90;4258
2020.03.12;7542.20;7583.90;7515.10;7533.20;4200
2020.03.12;7532.70;7617.10;7532.60;7585.60;3508
2020.03.12;7586.80;7586.80;7473.10;7476.60;4032
2020.03.12;7476.40;7513.90;7448.60;7469.20;3550
2020.03.12;7468.60;7500.60;7405.60;7428.30;4047
2020.03.12;7428.90;7436.10;7368.60;7408.30;3818
2020.03.12;7407.70;7410.60;7329.20;7366.70;3578
2020.03.12;7367.20;7449.10;7351.60;7416.80;3829
2020.03.12;7419.60;7423.70;7365.90;7373.40;3233
2020.03.12;7373.30;7651.40;7368.70;7592.30;4671
2020.03.12;7596.30;7815.20;7511.80;7599.70;4790
2020.03.12;7599.90;7636.30;7550.90;7597.10;3992
2020.03.12;7596.20;7631.60;7439.40;7477.10;4125
2020.03.12;7476.90;7565.10;7455.40;7558.20;3793
2020.03.12;7556.20;7581.60;7439.90;7458.40;3363
2020.03.12;7459.80;7477.20;7408.60;7435.10;3010
2020.03.12;7435.30;7446.90;7385.70;7413.20;2991
2020.03.12;7413.60;7507.90;7385.80;7387.60;3261
2020.03.12;7387.30;7473.30;7364.60;7394.10;3247
2020.03.12;7393.80;7395.80;7344.70;7347.80;2933
2020.03.12;7347.70;7436.90;7345.20;7393.10;3435
2020.03.12;7393.20;7471.90;7255.60;7256.80;4523
2020.03.12;7256.30;7304.30;7192.90;7212.60;4222
2020.03.12;7217.30;7221.80;7135.60;7162.40;2128
2020.03.12;7162.90;7183.20;7157.80;7166.90;1031
2020.03.13;7141.70;7191.60;7134.40;7149.50;1534
2020.03.13;7149.40;7174.00;7063.90;7137.10;1501
2020.03.13;7137.00;7237.20;7132.40;7164.10;1787
2020.03.13;7164.50;7248.70;7164.50;7186.60;1136
2020.03.13;7193.50;7219.90;7137.60;7165.00;1092
2020.03.13;7165.40;7182.40;7146.90;7178.20;784
2020.03.13;7178.90;7180.10;7132.20;7136.20;724
2020.03.13;7137.10;7137.40;7088.10;7118.40;1058
2020.03.13;7117.50;7181.90;7116.90;7127.60;1121
2020.03.13;7127.00;7171.10;7119.10;7168.40;949
2020.03.13;7168.20;7181.70;7133.40;7153.70;829
2020.03.13;7154.20;7176.90;7130.20;7140.00;858
2020.03.13;7140.40;7151.00;7086.70;7091.70;888
2020.03.13;7091.60;7103.40;7016.90;7018.00;1279
2020.03.13;7017.70;7064.90;6987.10;7014.10;1404
2020.03.13;7014.40;7071.20;7004.00;7023.50;1388
2020.03.13;7023.10;7024.40;6975.50;7021.70;1209
2020.03.13;7021.90;7052.20;7006.70;7051.10;1045
2020.03.13;7051.20;7061.00;7002.70;7010.40;919
2020.03.13;7010.50;7031.40;6994.60;7009.60;623
2020.03.13;7009.70;7017.60;6975.10;6979.70;681
2020.03.13;6979.20;6995.60;6946.70;6964.20;1046
2020.03.13;6964.10;6974.50;6951.40;6971.50;829
2020.03.13;6970.70;6990.50;6951.40;6958.20;901
2020.03.13;6957.70;6985.00;6951.70;6983.10;826
2020.03.13;6983.00;7077.00;6975.60;7050.60;1711
2020.03.13;7050.90;7271.10;7039.20;7223.40;2577
2020.03.13;7224.00;7276.60;7150.10;7276.40;1904
2020.03.13;7276.50;7396.40;7268.00;7386.70;2257
2020.03.13;7387.00;7467.20;7357.70;7369.50;2364
2020.03.13;7366.40;7488.90;7353.50;7405.90;1505
2020.03.13;7405.50;7426.60;7337.90;7369.20;1940
2020.03.13;7369.60;7371.50;7296.10;7304.90;1514
2020.03.13;7305.00;7383.00;7270.40;7372.00;1625
2020.03.13;7372.10;7405.50;7337.20;7375.00;1318
2020.03.13;7377.90;7398.00;7363.20;7388.70;829
2020.03.13;7388.90;7394.50;7343.90;7388.20;1156
2020.03.13;7388.40;7537.70;7386.90;7516.40;1778
2020.03.13;7515.50;7606.70;7513.60;7535.90;1852
2020.03.13;7534.50;7589.00;7525.40;7543.40;1443
2020.03.13;7542.90;7611.00;7500.10;7518.60;1888
2020.03.13;7519.70;7527.40;7450.20;7500.50;1827
2020.03.13;7500.40;7500.60;7404.60;7437.10;1918
2020.03.13;7437.60;7474.10;7413.50;7446.60;1487
2020.03.13;7443.10;7478.00;7402.60;7462.90;1367
2020.03.13;7464.10;7513.50;7447.60;7490.60;1580
2020.03.13;7491.50;7508.00;7478.00;7507.00;1084
2020.03.13;7507.40;7564.10;7501.90;7558.60;1089
2020.03.13;7558.90;7569.50;7513.20;7565.70;1461
2020.03.13;7566.60;7592.90;7528.60;7543.50;1371
2020.03.13;7543.40;7551.95;7515.25;7549.45;1018
2020.03.13;7549.95;7575.35;7543.25;7574.15;1146
2020.03.13;7570.65;7627.45;7570.65;7627.45;1317
2020.03.13;7627.45;7627.45;7627.45;7627.45;2
2020.03.13;7627.45;7627.45;7627.45;7627.45;2
2020.03.13;7700.95;7737.85;7504.15;7569.45;4224
2020.03.13;7568.75;7603.95;7470.45;7514.95;3940
2020.03.13;7514.75;7571.35;7484.65;7530.75;3691
2020.03.13;7531.75;7644.65;7517.15;7589.25;3511
2020.03.13;7588.35;7603.85;7510.95;7523.15;3076
2020.03.13;7523.35;7547.95;7447.85;7448.25;3147
2020.03.13;7448.75;7527.75;7448.75;7517.45;3641
2020.03.13;7516.65;7521.85;7394.45;7394.75;3417
2020.03.13;7394.95;7409.95;7326.15;7331.15;4021
2020.03.13;7331.25;7446.25;7296.25;7410.65;3747
2020.03.13;7408.35;7428.65;7338.25;7406.75;3307
2020.03.13;7406.95;7427.25;7371.25;7388.25;2780
2020.03.13;7388.35;7521.15;7384.95;7520.45;3396
2020.03.13;7520.95;7553.35;7466.25;7472.65;3661
2020.03.13;7472.45;7497.95;7439.85;7496.25;2958
2020.03.13;7498.75;7564.45;7482.45;7557.75;2518
2020.03.13;7556.95;7580.15;7504.35;7554.15;3105
2020.03.13;7555.75;7599.65;7550.65;7574.45;2868
2020.03.13;7575.45;7575.75;7455.95;7495.75;3177
2020.03.13;7494.85;7521.65;7447.85;7452.35;2293
2020.03.13;7451.95;7502.85;7406.85;7496.45;2749
2020.03.13;7496.95;7504.45;7460.35;7499.95;2984
2020.03.13;7500.85;7562.65;7484.65;7531.45;2871
2020.03.13;7528.95;7577.15;7519.35;7556.45;2686
2020.03.13;7560.85;7646.85;7387.25;7639.35;2727
2020.03.13;7637.75;7968.45;7637.75;7965.85;3809
2020.03.13;7965.35;7978.85;7872.15;7917.65;3541
2020.03.13;7831.75;7916.35;7807.75;7904.35;1578
2020.03.13;7904.65;7907.25;7825.25;7828.65;888
2020.03.16;7900.65;7900.65;7571.95;7574.95;2041
2020.03.16;7575.65;7611.75;7557.45;7558.85;560
2020.03.16;7100.65;7313.95;7066.75;7244.65;3975
2020.03.16;7242.95;7294.65;7176.45;7253.65;4066
2020.03.16;7252.45;7317.45;7200.65;7266.25;3827
2020.03.16;7266.85;7439.15;7265.15;7401.85;4435
2020.03.16;7400.95;7450.45;7353.65;7403.65;3797
2020.03.16;7400.95;7515.25;7385.35;7479.95;3710
2020.03.16;7479.85;7564.65;7479.85;7548.85;3654
2020.03.16;7547.35;7565.65;7443.95;7459.95;4022
2020.03.16;7460.25;7515.85;7441.35;7515.15;3370
2020.03.16;7516.15;7532.15;7459.75;7464.25;3747
2020.03.16;7464.85;7471.75;7402.95;7418.25;3703
2020.03.16;7418.95;7473.35;7406.75;7440.25;3492
2020.03.16;7439.95;7448.35;7330.95;7359.65;3269
2020.03.16;7359.35;7424.15;7332.15;7398.65;3848
2020.03.16;7400.45;7401.45;7332.25;7345.95;3821
2020.03.16;7346.65;7348.65;7285.85;7297.15;3296
2020.03.16;7297.45;7327.85;7284.45;7295.95;2718
2020.03.16;7295.65;7296.65;7250.85;7274.35;3302
2020.03.16;7274.85;7284.95;7222.65;7283.45;3645
2020.03.16;7283.85;7406.25;7259.95;7284.15;4249
2020.03.16;7286.15;7370.25;7248.85;7337.35;3576
2020.03.16;7337.75;7395.15;7284.35;7285.95;3674
2020.03.16;7285.15;7346.95;7242.45;7256.85;3831
2020.03.16;7257.85;7283.25;7139.75;7281.35;4450
2020.03.16;7283.25;7283.95;6930.35;6952.75;4506
2020.03.16;6948.85;7136.35;6944.25;7065.85;4054
2020.03.16;7045.45;7072.95;7002.75;7041.25;1697
2020.03.16;7041.95;7116.65;7038.85;7062.65;1730
2020.03.17;7058.85;7155.55;6989.25;7012.15;1288
2020.03.17;7010.15;7085.35;7003.65;7079.15;1198
2020.03.17;7078.25;7128.05;7067.05;7111.35;1275
2020.03.17;7110.85;7156.65;7084.35;7096.35;1207
2020.03.17;7097.85;7161.15;7097.05;7158.85;1055
2020.03.17;7156.25;7173.55;7133.35;7155.35;974
2020.03.17;7156.05;7188.85;7122.05;7185.85;979
2020.03.17;7186.05;7190.05;7148.55;7161.40;889
2020.03.17;7160.85;7199.15;7095.15;7188.35;1514
2020.03.17;7188.55;7233.85;7177.05;7201.75;1230
2020.03.17;7201.55;7224.65;7183.85;7220.85;805
2020.03.17;7221.25;7298.25;7205.75;7281.15;1176
2020.03.17;7280.65;7299.15;7271.75;7299.15;209
2020.03.17;7269.85;7295.65;7263.15;7295.65;594
2020.03.17;7294.85;7295.65;7294.75;7294.85;17
2020.03.17;7171.25;7175.35;7171.15;7175.35;18
2020.03.17;7175.65;7233.85;7142.15;7148.85;2024
2020.03.17;7149.05;7161.75;7083.55;7096.05;1915
2020.03.17;7094.05;7095.15;7004.15;7060.25;2475
2020.03.17;7060.15;7144.55;7055.75;7097.65;2498
2020.03.17;7097.75;7189.15;7080.05;7182.35;1967
2020.03.17;7183.25;7281.35;7166.65;7261.65;2412
2020.03.17;7261.55;7264.25;7149.15;7151.65;2258
2020.03.17;7151.55;7296.05;7150.55;7296.05;1884
2020.03.17;7295.85;7295.85;7196.75;7256.75;1676
2020.03.17;7256.85;7265.35;7182.15;7193.15;1834
2020.03.17;7193.35;7196.35;7111.75;7124.85;2073
2020.03.17;7124.35;7177.25;7098.25;7108.35;1953
2020.03.17;7112.55;7168.75;7075.85;7153.35;2501
2020.03.17;7154.05;7187.65;7135.35;7166.75;1777
2020.03.17;7167.05;7181.75;7126.85;7146.55;2026
2020.03.17;7145.05;7188.05;7116.35;7185.85;2272
2020.03.17;7184.35;7199.25;7161.55;7178.85;2599
2020.03.17;7179.15;7198.35;7117.75;7183.05;2907
2020.03.17;7183.25;7254.55;7036.35;7038.35;4746
2020.03.17;7038.25;7144.25;6970.75;6988.05;4580
2020.03.17;6987.65;7101.25;6953.25;7075.55;4288
2020.03.17;7076.75;7172.75;7037.35;7152.55;3937
2020.03.17;7152.75;7207.75;7126.75;7203.35;3814
2020.03.17;7204.85;7253.55;7169.25;7232.75;4203
2020.03.17;7234.35;7377.55;7214.25;7376.35;4337
2020.03.17;7376.05;7403.55;7320.55;7333.85;3736
2020.03.17;7333.55;7379.55;7284.15;7350.25;3467
2020.03.17;7350.15;7431.65;7347.35;7421.85;3593
2020.03.17;7421.15;7553.55;7409.75;7553.05;3680
2020.03.17;7552.75;7552.75;7392.55;7399.35;3855
2020.03.17;7400.75;7438.75;7335.75;7345.05;3195
2020.03.17;7346.05;7367.85;7296.15;7353.15;2810
2020.03.17;7353.55;7394.85;7254.65;7261.25;3872
2020.03.17;7262.35;7312.55;7231.85;7293.75;3322
2020.03.17;7293.85;7383.25;7278.75;7373.25;3231
2020.03.17;7373.05;7422.25;7362.85;7394.65;3191
2020.03.17;7394.55;7459.15;7354.25;7450.55;3882
2020.03.17;7450.65;7487.15;7393.75;7454.85;3842
2020.03.17;7454.65;7500.85;7423.85;7425.25;3818
2020.03.17;7426.05;7433.75;7339.85;7412.85;3890
2020.03.17;7414.25;7414.25;7287.35;7377.15;4018
2020.03.17;7374.25;7395.25;7320.15;7341.55;3333
2020.03.17;7341.25;7508.55;7328.85;7474.85;3866
2020.03.17;7474.05;7494.75;7378.85;7453.35;4320
2020.03.17;7452.65;7475.25;7400.35;7412.35;3024
2020.03.17;7403.15;7412.85;7380.35;7409.75;776
2020.03.17;7409.65;7413.15;7365.35;7365.85;1024
2020.03.18;7359.25;7392.65;7342.95;7360.55;1064
2020.03.18;7360.95;7370.65;7320.15;7365.55;1033
2020.03.18;7364.55;7389.25;7301.65;7311.45;1183
2020.03.18;7311.65;7323.25;7264.15;7295.55;1243
2020.03.18;7295.75;7297.05;7234.15;7262.65;1220
2020.03.18;7266.65;7312.15;7237.45;7250.45;1417
2020.03.18;7250.55;7276.45;7208.15;7224.95;1527
2020.03.18;7225.25;7238.05;7155.75;7189.80;2061
2020.03.18;7188.90;7219.65;7168.45;7201.55;2040
2020.03.18;7201.45;7232.75;7189.45;7191.55;1915
2020.03.18;7191.95;7203.25;7131.75;7143.05;1545
2020.03.18;7143.15;7150.05;7116.25;7149.75;1624
2020.03.18;7147.65;7160.45;7105.05;7118.45;1445
2020.03.18;7120.65;7160.65;7120.25;7138.65;1374
2020.03.18;7136.15;7191.65;7131.65;7136.95;1423
2020.03.18;7137.05;7180.45;7133.25;7153.65;1114
2020.03.18;7153.55;7166.05;7128.45;7146.45;1113
2020.03.18;7146.05;7175.05;7141.45;7163.45;884
2020.03.18;7164.45;7237.55;7164.45;7235.05;1383
2020.03.18;7234.75;7281.55;7223.95;7261.25;1239
2020.03.18;7261.65;7266.55;7225.55;7246.25;1056
2020.03.18;7246.95;7252.55;7185.95;7201.15;1191
2020.03.18;7202.45;7204.65;7167.05;7176.05;882
2020.03.18;7175.55;7186.55;7146.45;7152.05;812
2020.03.18;7151.95;7173.55;7136.75;7166.05;852
2020.03.18;7164.75;7166.05;7136.55;7147.65;820
2020.03.18;7148.75;7163.25;7129.25;7130.25;855
2020.03.18;7129.75;7150.45;7128.15;7144.05;773
2020.03.18;7144.15;7147.15;7106.25;7106.25;724
2020.03.18;7105.95;7107.05;7076.45;7076.45;236
2020.03.18;7102.65;7196.25;7102.45;7161.25;1623
2020.03.18;7161.65;7270.75;7119.55;7233.55;5274
2020.03.18;7233.95;7339.55;7207.65;7268.45;4576
2020.03.18;7267.95;7307.25;7206.05;7283.55;3821
2020.03.18;7284.25;7307.55;7231.55;7289.95;3728
2020.03.18;7290.05;7299.05;7175.95;7194.05;3785
2020.03.18;7193.75;7214.65;7117.55;7124.25;3590
2020.03.18;7123.95;7188.05;7113.55;7126.45;4091
2020.03.18;7126.55;7163.75;7090.05;7105.25;3973
2020.03.18;7103.95;7212.55;7081.65;7196.25;3982
2020.03.18;7196.45;7209.75;7129.55;7129.55;3577
2020.03.18;7130.55;7162.45;7087.95;7156.75;3595
2020.03.18;7157.25;7167.75;7082.65;7124.05;3775
2020.03.18;7125.05;7133.05;6993.75;7009.55;2976
2020.03.18;7015.25;7019.55;6990.65;6993.25;189
2020.03.18;6996.55;7043.55;6954.75;6960.25;4265
2020.03.18;6960.15;6993.05;6852.75;6959.65;4345
2020.03.18;6958.25;6969.55;6883.15;6904.05;3806
2020.03.18;6904.25;6925.95;6860.95;6867.95;3162
2020.03.18;6866.95;6904.95;6823.25;6861.15;3917
2020.03.18;6861.65;6962.25;6839.25;6934.05;4232
2020.03.18;6935.05;7044.45;6895.55;7042.55;4086
2020.03.18;7043.25;7058.65;6954.25;7031.95;4463
2020.03.18;7032.05;7042.45;6908.25;6919.05;3683
2020.03.18;6917.95;6991.25;6896.45;6975.95;3775
2020.03.18;6973.95;7224.05;6942.45;7223.95;4294
2020.03.18;7222.95;7272.95;7130.95;7217.65;4118
2020.03.18;7208.55;7213.45;7183.55;7201.55;1318
2020.03.18;7201.45;7255.65;7200.75;7251.65;1347
2020.03.19;7238.15;7250.05;7118.05;7150.95;2045
2020.03.19;7151.35;7205.65;7134.05;7149.15;1508
2020.03.19;7149.35;7204.95;7133.95;7191.45;1258
2020.03.19;7191.55;7385.55;7169.35;7334.95;2625
2020.03.19;7334.85;7348.45;7270.85;7295.15;2199
2020.03.19;7297.05;7369.85;7289.45;7343.05;1619
2020.03.19;7344.95;7433.35;7344.05;7426.85;1837
2020.03.19;7426.65;7428.45;7373.65;7373.90;1542
2020.03.19;7374.30;7412.35;7330.05;7336.85;1641
2020.03.19;7335.85;7359.55;7316.15;7352.15;1403
2020.03.19;7352.05;7353.95;7327.65;7330.85;997
2020.03.19;7331.05;7342.65;7247.55;7270.55;1609
2020.03.19;7270.15;7281.45;7218.85;7272.05;1830
2020.03.19;7271.45;7341.45;7255.55;7334.45;1684
2020.03.19;7333.85;7342.55;7236.45;7236.45;1557
2020.03.19;7236.35;7249.95;7202.95;7210.65;1466
2020.03.19;7211.35;7213.35;7110.05;7148.35;1940
2020.03.19;7148.15;7163.85;7058.65;7074.35;1740
2020.03.19;7073.05;7083.45;6990.95;7071.85;2098
2020.03.19;7073.95;7096.65;6960.15;6960.35;1994
2020.03.19;6958.35;7011.65;6922.35;6978.85;1991
2020.03.19;6980.35;7034.05;6935.15;6981.45;1558
2020.03.19;6980.55;7074.55;6980.15;7020.35;1810
2020.03.19;7020.15;7041.85;6914.95;6924.85;1488
2020.03.19;6924.15;6964.55;6887.35;6939.05;1409
2020.03.19;6938.95;6984.35;6913.35;6971.55;947
2020.03.19;6971.35;6986.35;6915.85;6917.45;930
2020.03.19;6918.65;6996.05;6918.65;6939.45;918
2020.03.19;6941.85;6987.45;6941.85;6982.85;847
2020.03.19;6989.35;7027.55;6967.65;6985.35;1108
2020.03.19;6986.15;7044.65;6957.35;7044.55;999
2020.03.19;7046.55;7062.35;7012.45;7033.65;1074
2020.03.19;7039.45;7113.85;7035.65;7080.15;1224
2020.03.19;7077.85;7129.85;7059.05;7086.05;1244
2020.03.19;7086.15;7119.55;7056.65;7107.55;1020
2020.03.19;7106.45;7180.15;7088.85;7125.85;1301
2020.03.19;7125.95;7169.05;7112.65;7133.65;1338
2020.03.19;7133.45;7259.65;7132.05;7247.15;1408
2020.03.19;7246.45;7258.95;7198.85;7217.85;1195
2020.03.19;7217.65;7220.05;7115.05;7140.95;1279
2020.03.19;7141.65;7199.05;7127.65;7148.95;1881
2020.03.19;7148.65;7286.05;7144.55;7285.45;1650
2020.03.19;7285.55;7336.95;7274.05;7287.65;1745
2020.03.19;7288.35;7320.05;7239.55;7307.45;1672
2020.03.19;7308.45;7331.15;7252.55;7298.05;1510
2020.03.19;7298.45;7304.65;7202.15;7209.95;1417
2020.03.19;7211.45;7257.45;7189.05;7254.45;1413
2020.03.19;7254.35;7254.45;7203.45;7204.95;1226
2020.03.19;7203.95;7204.55;7143.95;7144.05;1724
2020.03.19;7143.85;7174.15;7133.35;7174.05;1217
2020.03.19;7173.95;7205.95;7158.85;7186.85;1321
2020.03.19;7187.35;7191.65;7153.65;7169.35;930
2020.03.19;7168.55;7223.35;7167.45;7195.95;1257
2020.03.19;7196.65;7211.05;7158.35;7158.35;1282
2020.03.19;7158.05;7161.15;7083.05;7105.65;1987
2020.03.19;7106.05;7148.85;7087.95;7100.95;1726
2020.03.19;7101.55;7130.85;7089.55;7099.95;1598
2020.03.19;7100.35;7102.65;7055.95;7065.85;1640
2020.03.19;7065.55;7137.05;7057.15;7132.55;1854
2020.03.19;7132.35;7182.05;7119.05;7175.15;2119
2020.03.19;7175.05;7213.45;7148.65;7204.45;1903
2020.03.19;7204.65;7211.05;7174.85;7194.95;2118
2020.03.19;7194.15;7208.45;7028.85;7062.35;4684
2020.03.19;7062.45;7251.15;7047.15;7243.45;4755
2020.03.19;7243.85;7380.05;7201.95;7380.05;4843
2020.03.19;7380.45;7405.75;7293.75;7355.45;4493
2020.03.19;7355.55;7393.95;7237.45;7268.05;4520
2020.03.19;7267.75;7298.75;7209.05;7254.85;4748
2020.03.19;7255.95;7327.75;7237.75;7319.05;4139
2020.03.19;7319.95;7449.25;7298.45;7441.55;3908
2020.03.19;7441.35;7466.35;7374.75;7417.25;4549
2020.03.19;7417.35;7433.75;7329.95;7336.85;3753
2020.03.19;7337.75;7362.45;7288.05;7320.35;3867
2020.03.19;7320.45;7330.45;7254.25;7315.85;3752
2020.03.19;7315.75;7356.75;7258.85;7344.85;3564
2020.03.19;7345.05;7413.75;7339.75;7359.55;3342
2020.03.19;7359.35;7402.05;7333.25;7357.25;2977
2020.03.19;7356.75;7402.35;7331.35;7355.45;3347
2020.03.19;7355.35;7391.45;7339.45;7379.75;2688
2020.03.19;7379.45;7475.05;7377.05;7429.55;3265
2020.03.19;7429.75;7445.25;7372.95;7421.85;3004
2020.03.19;7421.95;7451.85;7393.05;7415.85;2937
2020.03.19;7416.75;7518.75;7413.25;7500.85;3378
2020.03.19;7502.55;7503.05;7419.45;7443.05;3322
2020.03.19;7442.05;7442.05;7342.25;7409.85;4012
2020.03.19;7411.75;7477.75;7392.75;7437.55;3273
2020.03.19;7440.75;7469.35;7390.25;7455.25;3307
2020.03.19;7455.75;7466.25;7274.75;7288.05;4357
2020.03.19;7286.55;7294.45;7222.85;7294.35;3641
2020.03.19;7257.55;7270.75;7202.05;7206.45;1694
2020.03.19;7206.25;7206.25;7172.45;7198.95;1450
2020.03.20;7186.65;7232.85;7165.45;7219.95;1834
2020.03.20;7220.25;7231.95;7191.45;7209.95;940
2020.03.20;7209.85;7209.85;7158.15;7169.15;986
2020.03.20;7170.25;7197.95;7147.25;7160.25;1104
2020.03.20;7160.15;7173.25;7141.75;7156.85;1022
2020.03.20;7156.75;7207.45;7153.75;7174.45;1150
2020.03.20;7174.75;7189.45;7158.75;7188.45;868
2020.03.20;7188.75;7217.15;7179.95;7211.60;1114
2020.03.20;7211.15;7221.95;7176.85;7199.75;1250
2020.03.20;7199.45;7252.25;7188.15;7234.75;1352
2020.03.20;7234.35;7250.95;7221.25;7242.85;1187
2020.03.20;7242.45;7248.45;7211.35;7233.35;1333
2020.03.20;7233.65;7330.65;7233.65;7325.25;1745
2020.03.20;7324.95;7358.25;7280.85;7335.25;2095
2020.03.20;7335.95;7335.95;7225.75;7231.45;1753
2020.03.20;7230.75;7260.15;7208.65;7255.15;1574
2020.03.20;7254.25;7302.35;7231.15;7301.75;1347
2020.03.20;7302.25;7330.85;7267.75;7281.35;1758
2020.03.20;7281.85;7333.15;7270.25;7317.35;1384
2020.03.20;7317.75;7332.65;7279.15;7312.15;984
2020.03.20;7312.35;7314.45;7270.65;7292.75;1058
2020.03.20;7292.35;7313.75;7278.35;7299.85;1121
2020.03.20;7299.95;7302.15;7281.45;7300.25;915
2020.03.20;7299.15;7314.15;7298.95;7303.95;719
2020.03.20;7304.95;7318.15;7298.35;7312.85;930
2020.03.20;7313.95;7361.15;7313.95;7361.15;1140
2020.03.20;7360.95;7384.15;7343.65;7350.95;1379
2020.03.20;7350.75;7351.95;7322.95;7346.15;1134
2020.03.20;7346.35;7346.85;7303.15;7303.65;1224
2020.03.20;7303.45;7346.65;7302.15;7341.25;1037
2020.03.20;7341.45;7347.85;7322.25;7322.65;794
2020.03.20;7322.75;7339.65;7305.95;7324.75;819
2020.03.20;7326.95;7381.35;7319.95;7380.75;1046
2020.03.20;7380.65;7398.75;7368.65;7391.65;1149
2020.03.20;7392.35;7433.15;7382.15;7420.95;1205
2020.03.20;7420.65;7488.45;7420.45;7484.45;1289
2020.03.20;7484.65;7502.85;7442.85;7481.75;1677
2020.03.20;7481.35;7547.95;7468.95;7544.75;1497
2020.03.20;7544.65;7577.15;7517.35;7575.15;1545
2020.03.20;7575.65;7593.35;7551.15;7585.75;1569
2020.03.20;7586.35;7645.75;7563.85;7645.75;1208
2020.03.20;7643.15;7645.75;7620.75;7622.35;555
2020.03.20;7622.85;7636.85;7564.75;7564.75;1521
2020.03.20;7564.45;7645.75;7559.95;7645.75;1987
2020.03.20;7638.45;7645.75;7630.25;7645.75;352
2020.03.20;7644.35;7645.75;7634.25;7641.85;165
2020.03.20;7641.75;7645.75;7635.65;7645.75;351
2020.03.20;7643.95;7643.95;7643.95;7643.95;1
2020.03.20;7643.25;7643.95;7636.25;7641.75;325
2020.03.20;7641.65;7643.95;7615.75;7627.15;1106
2020.03.20;7626.95;7633.95;7585.65;7607.75;1495
2020.03.20;7607.85;7607.85;7521.75;7530.15;1919
2020.03.20;7529.65;7537.95;7496.65;7526.95;2129
2020.03.20;7526.45;7556.85;7515.35;7516.45;1517
2020.03.20;7516.35;7558.95;7506.45;7539.75;1342
2020.03.20;7540.65;7586.95;7536.45;7558.35;1434
2020.03.20;7559.25;7559.45;7464.65;7466.25;1800
2020.03.20;7466.65;7505.15;7465.75;7480.95;2028
2020.03.20;7480.65;7493.45;7440.15;7440.65;1724
2020.03.20;7440.15;7502.65;7436.95;7491.25;1860
2020.03.20;7491.35;7491.35;7409.25;7447.35;2970
2020.03.20;7445.75;7484.95;7326.45;7336.15;5027
2020.03.20;7337.25;7391.25;7305.45;7373.45;4895
2020.03.20;7372.25;7427.85;7359.15;7379.95;4790
2020.03.20;7379.85;7454.45;7379.25;7426.65;4293
2020.03.20;7428.15;7477.85;7422.15;7432.75;5191
2020.03.20;7432.65;7493.35;7397.25;7484.35;5038
2020.03.20;7484.85;7492.85;7428.15;7431.25;4562
2020.03.20;7430.65;7437.95;7313.25;7354.15;4930
2020.03.20;7353.95;7389.45;7325.75;7352.85;4248
2020.03.20;7353.15;7364.85;7305.25;7323.85;3961
2020.03.20;7323.35;7338.85;7212.75;7248.35;4261
2020.03.20;7247.25;7256.75;7148.45;7177.95;4299
2020.03.20;7178.35;7251.15;7166.75;7236.35;4185
2020.03.20;7236.25;7321.25;7228.65;7268.85;4001
2020.03.20;7267.65;7334.95;7259.15;7286.85;3601
2020.03.20;7286.95;7323.75;7238.75;7255.75;3400
